Value,Value,Gauge_ID,Surface_Area,Timestamp
214,214,138121A,3230000.0,2009-11-01
213,213,138121A,3130000.0,2009-12-01
213,213,138121A,3130000.0,2010-01-01
215,215,138121A,3336875.0,2010-02-01
217,217,138121A,3525000.0,2010-03-01
217,217,138121A,3525000.0,2010-04-01
216,216,138121A,3375000.0,2010-05-01
216,216,138121A,3375000.0,2010-06-01
216,216,138121A,3375000.0,2010-07-01
216,216,138121A,3375000.0,2010-08-01
215,215,138121A,3336875.0,2010-09-01
216,216,138121A,3375000.0,2010-10-01
217,217,138121A,3525000.0,2010-11-01
217,217,138121A,3525000.0,2010-12-01
217,217,138121A,3525000.0,2011-01-01
216,216,138121A,3375000.0,2011-02-01
216,216,138121A,3375000.0,2011-03-01
217,217,138121A,3525000.0,2011-04-01
217,217,138121A,3525000.0,2011-05-01
216,216,138121A,3375000.0,2011-06-01
216,216,138121A,3375000.0,2011-07-01
216,216,138121A,3375000.0,2011-08-01
216,216,138121A,3375000.0,2011-09-01
215,215,138121A,3336875.0,2011-10-01
215,215,138121A,3336875.0,2011-11-01
215,215,138121A,3336875.0,2011-12-01
216,216,138121A,3375000.0,2012-01-01
217,217,138121A,3525000.0,2012-02-01
217,217,138121A,3525000.0,2012-03-01
217,217,138121A,3525000.0,2012-04-01
217,217,138121A,3525000.0,2012-05-01
217,217,138121A,3525000.0,2012-06-01
217,217,138121A,3525000.0,2012-07-01
216,216,138121A,3375000.0,2012-08-01
216,216,138121A,3375000.0,2012-09-01
215,215,138121A,3336875.0,2012-10-01
214,214,138121A,3230000.0,2012-11-01
213,213,138121A,3130000.0,2012-12-01
213,213,138121A,3130000.0,2013-01-01
217,217,138121A,3525000.0,2013-02-01
217,217,138121A,3525000.0,2013-03-01
217,217,138121A,3525000.0,2013-04-01
216,216,138121A,3375000.0,2013-05-01
217,217,138121A,3525000.0,2013-06-01
216,216,138121A,3375000.0,2013-07-01
216,216,138121A,3375000.0,2013-08-01
215,215,138121A,3336875.0,2013-09-01
214,214,138121A,3230000.0,2013-10-01
213,213,138121A,3130000.0,2013-11-01
212,212,138121A,3033125.0,2013-12-01
211,211,138121A,2943125.0,2014-01-01
211,211,138121A,2943125.0,2014-02-01
210,210,138121A,2845000.0,2014-03-01
211,211,138121A,2943125.0,2014-04-01
211,211,138121A,2943125.0,2014-05-01
210,210,138121A,2845000.0,2014-06-01
209,209,138121A,2790625.0,2014-07-01
209,209,138121A,2790625.0,2014-08-01
209,209,138121A,2790625.0,2014-09-01
208,208,138121A,2710000.0,2014-10-01
208,208,138121A,2710000.0,2014-11-01
207,207,138121A,2570625.0,2014-12-01
207,207,138121A,2570625.0,2015-01-01
210,210,138121A,2845000.0,2015-02-01
216,216,138121A,3375000.0,2015-03-01
216,216,138121A,3375000.0,2015-04-01
217,217,138121A,3525000.0,2015-05-01
216,216,138121A,3375000.0,2015-06-01
216,216,138121A,3375000.0,2015-07-01
215,215,138121A,3336875.0,2015-08-01
214,214,138121A,3230000.0,2015-09-01
214,214,138121A,3230000.0,2015-10-01
213,213,138121A,3130000.0,2015-11-01
212,212,138121A,3033125.0,2015-12-01
211,211,138121A,2943125.0,2016-01-01
210,210,138121A,2845000.0,2016-02-01
210,210,138121A,2845000.0,2016-03-01
209,209,138121A,2790625.0,2016-04-01
209,209,138121A,2790625.0,2016-05-01
210,210,138121A,2845000.0,2016-06-01
211,211,138121A,2943125.0,2016-07-01
211,211,138121A,2943125.0,2016-08-01
211,211,138121A,2943125.0,2016-09-01
210,210,138121A,2845000.0,2016-10-01
209,209,138121A,2790625.0,2016-11-01
208,208,138121A,2710000.0,2016-12-01
207,207,138121A,2570625.0,2017-01-01
206,206,138121A,2498750.0,2017-02-01
206,206,138121A,2498750.0,2017-03-01
209,209,138121A,2790625.0,2017-04-01
209,209,138121A,2790625.0,2017-05-01
208,208,138121A,2710000.0,2017-06-01
208,208,138121A,2710000.0,2017-07-01
207,207,138121A,2570625.0,2017-08-01
206,206,138121A,2498750.0,2017-09-01
208,208,138121A,2710000.0,2017-10-01
210,210,138121A,2845000.0,2017-11-01
212,212,138121A,3033125.0,2017-12-01
213,213,138121A,3130000.0,2018-01-01
213,213,138121A,3130000.0,2018-02-01
216,216,138121A,3375000.0,2018-03-01
217,217,138121A,3525000.0,2018-04-01
216,216,138121A,3375000.0,2018-05-01
216,216,138121A,3375000.0,2018-06-01
216,216,138121A,3375000.0,2018-07-01
216,216,138121A,3375000.0,2018-08-01
215,215,138121A,3336875.0,2018-09-01
216,216,138121A,3375000.0,2018-10-01
216,216,138121A,3375000.0,2018-11-01
216,216,138121A,3375000.0,2018-12-01
216,216,138121A,3375000.0,2019-01-01
216,216,138121A,3375000.0,2019-02-01
216,216,138121A,3375000.0,2019-03-01
217,217,138121A,3525000.0,2019-04-01
217,217,138121A,3525000.0,2019-05-01
216,216,138121A,3375000.0,2019-06-01
216,216,138121A,3375000.0,2019-07-01
216,216,138121A,3375000.0,2019-08-01
215,215,138121A,3336875.0,2019-09-01
215,215,138121A,3336875.0,2019-10-01
214,214,138121A,3230000.0,2019-11-01
213,213,138121A,3130000.0,2019-12-01
213,213,138121A,3130000.0,2020-01-01
215,215,138121A,3336875.0,2020-02-01
216,216,138121A,3375000.0,2020-03-01
216,216,138121A,3375000.0,2020-04-01
216,216,138121A,3375000.0,2020-05-01
215,215,138121A,3336875.0,2020-06-01
215,215,138121A,3336875.0,2020-07-01
215,215,138121A,3336875.0,2020-08-01
214,214,138121A,3230000.0,2020-09-01
214,214,138121A,3230000.0,2020-10-01
213,213,138121A,3130000.0,2020-11-01
213,213,138121A,3130000.0,2020-12-01
214,214,138121A,3230000.0,2021-01-01
215,215,138121A,3336875.0,2021-02-01
215,215,138121A,3336875.0,2021-03-01
216,216,138121A,3375000.0,2021-04-01
