Value,Value,Gauge_ID,Surface_Area,Timestamp
412,412,416315A,12901880.0,1996-12-01
411,411,416315A,12801875.0,1997-01-01
411,411,416315A,12801875.0,1997-02-01
411,411,416315A,12801875.0,1997-03-01
411,411,416315A,12801875.0,1997-04-01
411,411,416315A,12801875.0,1997-05-01
411,411,416315A,12801875.0,1997-06-01
410,410,416315A,12724375.0,1997-07-01
410,410,416315A,12724375.0,1997-08-01
409,409,416315A,12501875.0,1997-09-01
408,408,416315A,12279375.0,1997-10-01
408,408,416315A,12279375.0,1997-11-01
408,408,416315A,12279375.0,1997-12-01
406,406,416315A,11624375.0,1998-01-01
405,405,416315A,11219687.5,1998-02-01
405,405,416315A,11219687.5,1998-03-01
405,405,416315A,11219687.5,1998-04-01
405,405,416315A,11219687.5,1998-05-01
405,405,416315A,11219687.5,1998-06-01
407,407,416315A,11951875.0,1998-07-01
412,412,416315A,12901880.0,1998-08-01
412,412,416315A,12901880.0,1998-09-01
412,412,416315A,12901880.0,1998-10-01
412,412,416315A,12901880.0,1998-11-01
411,411,416315A,12801875.0,1998-12-01
410,410,416315A,12724375.0,1999-01-01
409,409,416315A,12501875.0,1999-02-01
410,410,416315A,12724375.0,1999-03-01
410,410,416315A,12724375.0,1999-04-01
410,410,416315A,12724375.0,1999-05-01
410,410,416315A,12724375.0,1999-06-01
410,410,416315A,12724375.0,1999-07-01
410,410,416315A,12724375.0,1999-08-01
409,409,416315A,12501875.0,1999-09-01
409,409,416315A,12501875.0,1999-10-01
412,412,416315A,12901880.0,1999-11-01
411,411,416315A,12801875.0,1999-12-01
411,411,416315A,12801875.0,2000-01-01
409,409,416315A,12501875.0,2000-02-01
409,409,416315A,12501875.0,2000-03-01
409,409,416315A,12501875.0,2000-04-01
409,409,416315A,12501875.0,2000-05-01
409,409,416315A,12501875.0,2000-06-01
409,409,416315A,12501875.0,2000-07-01
408,408,416315A,12279375.0,2000-08-01
406,406,416315A,11624375.0,2000-09-01
404,404,416315A,10815000.0,2000-10-01
404,404,416315A,10815000.0,2000-11-01
404,404,416315A,10815000.0,2000-12-01
402,402,416315A,10028125.0,2001-01-01
404,404,416315A,10815000.0,2001-02-01
404,404,416315A,10815000.0,2001-03-01
404,404,416315A,10815000.0,2001-04-01
404,404,416315A,10815000.0,2001-05-01
404,404,416315A,10815000.0,2001-06-01
403,403,416315A,10421562.5,2001-07-01
403,403,416315A,10421562.5,2001-08-01
403,403,416315A,10421562.5,2001-09-01
403,403,416315A,10421562.5,2001-10-01
403,403,416315A,10421562.5,2001-11-01
404,404,416315A,10815000.0,2001-12-01
404,404,416315A,10815000.0,2002-01-01
403,403,416315A,10421562.5,2002-02-01
402,402,416315A,10028125.0,2002-03-01
403,403,416315A,10421562.5,2002-04-01
403,403,416315A,10421562.5,2002-05-01
403,403,416315A,10421562.5,2002-06-01
402,402,416315A,10028125.0,2002-07-01
402,402,416315A,10028125.0,2002-08-01
402,402,416315A,10028125.0,2002-09-01
401,401,416315A,9583750.0,2002-10-01
401,401,416315A,9583750.0,2002-11-01
399,399,416315A,8764687.5,2002-12-01
394,394,416315A,6298125.0,2003-01-01
389,389,416315A,4046041.667,2003-02-01
389,389,416315A,4046041.667,2003-03-01
389,389,416315A,4046041.667,2003-04-01
389,389,416315A,4046041.667,2003-05-01
389,389,416315A,4046041.667,2003-06-01
388,388,416315A,3738333.333,2003-07-01
388,388,416315A,3738333.333,2003-08-01
388,388,416315A,3738333.333,2003-09-01
388,388,416315A,3738333.333,2003-10-01
388,388,416315A,3738333.333,2003-11-01
389,389,416315A,4046041.667,2003-12-01
391,391,416315A,4860000.0,2004-01-01
395,395,416315A,6805937.5,2004-02-01
395,395,416315A,6805937.5,2004-03-01
395,395,416315A,6805937.5,2004-04-01
395,395,416315A,6805937.5,2004-05-01
395,395,416315A,6805937.5,2004-06-01
394,394,416315A,6298125.0,2004-07-01
394,394,416315A,6298125.0,2004-08-01
394,394,416315A,6298125.0,2004-09-01
394,394,416315A,6298125.0,2004-10-01
394,394,416315A,6298125.0,2004-11-01
395,395,416315A,6805937.5,2004-12-01
397,397,416315A,7851875.0,2005-01-01
397,397,416315A,7851875.0,2005-02-01
396,396,416315A,7313750.0,2005-03-01
396,396,416315A,7313750.0,2005-04-01
395,395,416315A,6805937.5,2005-05-01
395,395,416315A,6805937.5,2005-06-01
395,395,416315A,6805937.5,2005-07-01
395,395,416315A,6805937.5,2005-08-01
395,395,416315A,6805937.5,2005-09-01
395,395,416315A,6805937.5,2005-10-01
395,395,416315A,6805937.5,2005-11-01
396,396,416315A,7313750.0,2005-12-01
397,397,416315A,7851875.0,2006-01-01
397,397,416315A,7851875.0,2006-02-01
397,397,416315A,7851875.0,2006-03-01
397,397,416315A,7851875.0,2006-04-01
397,397,416315A,7851875.0,2006-05-01
396,396,416315A,7313750.0,2006-06-01
396,396,416315A,7313750.0,2006-07-01
396,396,416315A,7313750.0,2006-08-01
396,396,416315A,7313750.0,2006-09-01
396,396,416315A,7313750.0,2006-10-01
396,396,416315A,7313750.0,2006-11-01
395,395,416315A,6805937.5,2006-12-01
392,392,416315A,5366250.0,2007-01-01
390,390,416315A,4353750.0,2007-02-01
391,391,416315A,4860000.0,2007-03-01
390,390,416315A,4353750.0,2007-04-01
390,390,416315A,4353750.0,2007-05-01
390,390,416315A,4353750.0,2007-06-01
390,390,416315A,4353750.0,2007-07-01
390,390,416315A,4353750.0,2007-08-01
391,391,416315A,4860000.0,2007-09-01
391,391,416315A,4860000.0,2007-10-01
392,392,416315A,5366250.0,2007-11-01
394,394,416315A,6298125.0,2007-12-01
397,397,416315A,7851875.0,2008-01-01
399,399,416315A,8764687.5,2008-02-01
400,400,416315A,9139375.0,2008-03-01
399,399,416315A,8764687.5,2008-04-01
399,399,416315A,8764687.5,2008-05-01
399,399,416315A,8764687.5,2008-06-01
398,398,416315A,8390000.0,2008-07-01
397,397,416315A,7851875.0,2008-08-01
396,396,416315A,7313750.0,2008-09-01
396,396,416315A,7313750.0,2008-10-01
396,396,416315A,7313750.0,2008-11-01
396,396,416315A,7313750.0,2008-12-01
396,396,416315A,7313750.0,2009-01-01
396,396,416315A,7313750.0,2009-02-01
395,395,416315A,6805937.5,2009-03-01
395,395,416315A,6805937.5,2009-04-01
395,395,416315A,6805937.5,2009-05-01
395,395,416315A,6805937.5,2009-06-01
395,395,416315A,6805937.5,2009-07-01
395,395,416315A,6805937.5,2009-08-01
395,395,416315A,6805937.5,2009-09-01
394,394,416315A,6298125.0,2009-10-01
394,394,416315A,6298125.0,2009-11-01
394,394,416315A,6298125.0,2009-12-01
394,394,416315A,6298125.0,2010-01-01
394,394,416315A,6298125.0,2010-02-01
394,394,416315A,6298125.0,2010-03-01
394,394,416315A,6298125.0,2010-04-01
394,394,416315A,6298125.0,2010-05-01
394,394,416315A,6298125.0,2010-06-01
394,394,416315A,6298125.0,2010-07-01
398,398,416315A,8390000.0,2010-08-01
404,404,416315A,10815000.0,2010-09-01
409,409,416315A,12501875.0,2010-10-01
410,410,416315A,12724375.0,2010-11-01
411,411,416315A,12801875.0,2010-12-01
412,412,416315A,12901880.0,2011-01-01
412,412,416315A,12901880.0,2011-02-01
411,411,416315A,12801875.0,2011-03-01
411,411,416315A,12801875.0,2011-04-01
411,411,416315A,12801875.0,2011-05-01
411,411,416315A,12801875.0,2011-06-01
411,411,416315A,12801875.0,2011-07-01
411,411,416315A,12801875.0,2011-08-01
411,411,416315A,12801875.0,2011-09-01
412,412,416315A,12901880.0,2011-10-01
412,412,416315A,12901880.0,2011-11-01
412,412,416315A,12901880.0,2011-12-01
411,411,416315A,12801875.0,2012-01-01
411,411,416315A,12801875.0,2012-02-01
411,411,416315A,12801875.0,2012-03-01
411,411,416315A,12801875.0,2012-04-01
411,411,416315A,12801875.0,2012-05-01
411,411,416315A,12801875.0,2012-06-01
411,411,416315A,12801875.0,2012-07-01
411,411,416315A,12801875.0,2012-08-01
411,411,416315A,12801875.0,2012-09-01
411,411,416315A,12801875.0,2012-10-01
410,410,416315A,12724375.0,2012-11-01
409,409,416315A,12501875.0,2012-12-01
408,408,416315A,12279375.0,2013-01-01
407,407,416315A,11951875.0,2013-02-01
410,410,416315A,12724375.0,2013-03-01
410,410,416315A,12724375.0,2013-04-01
410,410,416315A,12724375.0,2013-05-01
410,410,416315A,12724375.0,2013-06-01
410,410,416315A,12724375.0,2013-07-01
411,411,416315A,12801875.0,2013-08-01
410,410,416315A,12724375.0,2013-09-01
410,410,416315A,12724375.0,2013-10-01
410,410,416315A,12724375.0,2013-11-01
409,409,416315A,12501875.0,2013-12-01
405,405,416315A,11219687.5,2014-01-01
400,400,416315A,9139375.0,2014-02-01
400,400,416315A,9139375.0,2014-03-01
400,400,416315A,9139375.0,2014-04-01
399,399,416315A,8764687.5,2014-05-01
399,399,416315A,8764687.5,2014-06-01
399,399,416315A,8764687.5,2014-07-01
399,399,416315A,8764687.5,2014-08-01
399,399,416315A,8764687.5,2014-09-01
399,399,416315A,8764687.5,2014-10-01
398,398,416315A,8390000.0,2014-11-01
396,396,416315A,7313750.0,2014-12-01
396,396,416315A,7313750.0,2015-01-01
396,396,416315A,7313750.0,2015-02-01
396,396,416315A,7313750.0,2015-03-01
396,396,416315A,7313750.0,2015-04-01
397,397,416315A,7851875.0,2015-05-01
397,397,416315A,7851875.0,2015-06-01
397,397,416315A,7851875.0,2015-07-01
397,397,416315A,7851875.0,2015-08-01
397,397,416315A,7851875.0,2015-09-01
397,397,416315A,7851875.0,2015-10-01
397,397,416315A,7851875.0,2015-11-01
397,397,416315A,7851875.0,2015-12-01
397,397,416315A,7851875.0,2016-01-01
397,397,416315A,7851875.0,2016-02-01
397,397,416315A,7851875.0,2016-03-01
396,396,416315A,7313750.0,2016-04-01
396,396,416315A,7313750.0,2016-05-01
396,396,416315A,7313750.0,2016-06-01
396,396,416315A,7313750.0,2016-07-01
397,397,416315A,7851875.0,2016-08-01
402,402,416315A,10028125.0,2016-09-01
406,406,416315A,11624375.0,2016-10-01
407,407,416315A,11951875.0,2016-11-01
407,407,416315A,11951875.0,2016-12-01
406,406,416315A,11624375.0,2017-01-01
406,406,416315A,11624375.0,2017-02-01
405,405,416315A,11219687.5,2017-03-01
408,408,416315A,12279375.0,2017-04-01
408,408,416315A,12279375.0,2017-05-01
408,408,416315A,12279375.0,2017-06-01
408,408,416315A,12279375.0,2017-07-01
408,408,416315A,12279375.0,2017-08-01
407,407,416315A,11951875.0,2017-09-01
407,407,416315A,11951875.0,2017-10-01
407,407,416315A,11951875.0,2017-11-01
407,407,416315A,11951875.0,2017-12-01
406,406,416315A,11624375.0,2018-01-01
405,405,416315A,11219687.5,2018-02-01
404,404,416315A,10815000.0,2018-03-01
403,403,416315A,10421562.5,2018-04-01
403,403,416315A,10421562.5,2018-05-01
402,402,416315A,10028125.0,2018-06-01
402,402,416315A,10028125.0,2018-07-01
402,402,416315A,10028125.0,2018-08-01
402,402,416315A,10028125.0,2018-09-01
401,401,416315A,9583750.0,2018-10-01
400,400,416315A,9139375.0,2018-11-01
399,399,416315A,8764687.5,2018-12-01
396,396,416315A,7313750.0,2019-01-01
392,392,416315A,5366250.0,2019-02-01
390,390,416315A,4353750.0,2019-03-01
389,389,416315A,4046041.667,2019-04-01
388,388,416315A,3738333.333,2019-05-01
387,387,416315A,3430625.0,2019-06-01
387,387,416315A,3430625.0,2019-07-01
387,387,416315A,3430625.0,2019-08-01
387,387,416315A,3430625.0,2019-09-01
383,383,416315A,1869375.0,2019-10-01
383,383,416315A,1869375.0,2019-11-01
383,383,416315A,1869375.0,2019-12-01
383,383,416315A,1869375.0,2020-01-01
387,387,416315A,3430625.0,2020-02-01
391,391,416315A,4860000.0,2020-03-01
391,391,416315A,4860000.0,2020-04-01
391,391,416315A,4860000.0,2020-05-01
390,390,416315A,4353750.0,2020-06-01
390,390,416315A,4353750.0,2020-07-01
391,391,416315A,4860000.0,2020-08-01
391,391,416315A,4860000.0,2020-09-01
391,391,416315A,4860000.0,2020-10-01
391,391,416315A,4860000.0,2020-11-01
391,391,416315A,4860000.0,2020-12-01
391,391,416315A,4860000.0,2021-01-01
390,390,416315A,4353750.0,2021-02-01
393,393,416315A,5832187.5,2021-03-01
403,403,416315A,10421562.5,2021-04-01
